cancer,edin,is_tumor
ACC,2.53,True
BLCA,4.66,True
BRCA,6.17,True
BRCA,14.16,False
CESC,2.29,True
CESC,33.33,False
DLBC,2.08,True
ESCA,11.110000000000001,True
ESCA,18.18,False
GBM,5.949999999999999,True
HNSC,1.7999999999999998,True
KICH,15.379999999999999,True
KICH,16.669999999999998,False
KIRC,13.270000000000001,True
KIRC,26.39,False
KIRP,15.920000000000002,True
KIRP,28.12,False
LAML,9.27,True
LGG,6.619999999999999,True
LIHC,0.8,True
LUAD,8.73,True
LUAD,3.39,False
LUSC,2.1999999999999997,True
LUSC,8.16,False
MESO,2.33,True
OV,3.4299999999999997,True
PAAD,1.1199999999999999,True
PCPG,24.59,True
PRAD,8.6,True
PRAD,21.15,False
SARC,3.8,True
SKCM,6.16,True
STAD,9.6,True
TGCT,23.72,True
THCA,5.7,True
THCA,10.34,False
THYM,6.72,True
UCEC,0.5499999999999999,True
UCEC,5.71,False
UCS,3.5700000000000003,True
UVM,1.25,True
ACC,1.27,True
BLCA,4.66,True
BRCA,7.16,True
BRCA,4.42,False
CESC,1.96,True
CHOL,5.56,True
DLBC,4.17,True
ESCA,11.110000000000001,True
GBM,7.739999999999999,True
HNSC,2.0,True
KICH,3.08,True
KICH,12.5,False
KIRC,17.01,True
KIRC,37.5,False
KIRP,16.259999999999998,True
KIRP,25.0,False
LAML,13.25,True
LGG,5.67,True
LIHC,0.8,True
LUAD,9.11,True
LUAD,3.39,False
LUSC,2.81,True
LUSC,8.16,False
MESO,1.16,True
OV,2.64,True
PAAD,2.25,True
PCPG,30.049999999999997,True
PRAD,7.8,True
PRAD,11.540000000000001,False
SARC,4.9399999999999995,True
SKCM,6.370000000000001,True
STAD,7.7299999999999995,True
STAD,3.1199999999999997,False
TGCT,21.790000000000003,True
THCA,5.7,True
THCA,8.62,False
THYM,6.72,True
THYM,50.0,False
UCEC,1.09,True
UCEC,5.71,False
UCS,5.36,True
UVM,1.25,True
ACC,2.53,True
BLCA,3.6799999999999997,True
BLCA,5.26,False
BRCA,4.81,True
BRCA,4.42,False
CESC,1.96,True
CHOL,5.56,True
DLBC,4.17,True
ESCA,7.41,True
ESCA,9.09,False
GBM,9.520000000000001,True
GBM,inf,False
HNSC,0.8,True
KICH,1.54,True
KICH,12.5,False
KIRC,16.64,True
KIRC,15.28,False
KIRP,9.69,True
KIRP,6.25,False
LAML,13.91,True
LGG,9.07,True
LIHC,0.53,True
LUAD,7.3999999999999995,True
LUAD,1.69,False
LUSC,2.81,True
LUSC,10.2,False
OV,9.5,True
PAAD,1.69,True
PCPG,28.96,True
PRAD,5.800000000000001,True
PRAD,7.6899999999999995,False
SARC,5.319999999999999,True
SKCM,3.61,True
STAD,8.799999999999999,True
TGCT,15.379999999999999,True
THCA,4.72,True
