cancer,edin,is_tumor
ACC,12.659999999999998,True
BLCA,0.74,True
BRCA,9.879999999999999,True
BRCA,6.1899999999999995,False
CESC,3.5900000000000003,True
CESC,33.33,False
CHOL,22.220000000000002,False
COAD,3.93,True
COAD,9.76,False
DLBC,2.08,True
ESCA,5.56,True
ESCA,9.09,False
GBM,13.100000000000001,True
HNSC,1.6,True
HNSC,6.819999999999999,False
KICH,9.229999999999999,True
KICH,29.17,False
KIRC,17.94,True
KIRC,36.11,False
KIRP,18.69,True
KIRP,31.25,False
LGG,12.1,True
LIHC,4.279999999999999,True
LIHC,4.0,False
LUAD,2.2800000000000002,True
LUAD,1.69,False
LUSC,1.2,True
LUSC,8.16,False
MESO,5.81,True
OV,2.37,True
PAAD,5.62,True
PCPG,18.029999999999998,True
PRAD,7.3999999999999995,True
PRAD,13.459999999999999,False
READ,3.26,True
SARC,6.08,True
SKCM,3.82,True
STAD,4.53,True
TGCT,0.64,True
THCA,14.540000000000001,True
THCA,17.24,False
THYM,8.4,True
THYM,50.0,False
UCEC,2.55,True
UCEC,11.43,False
UCS,5.36,True
UVM,13.750000000000002,True
ACC,7.59,True
BLCA,6.619999999999999,True
BRCA,12.42,True
BRCA,7.08,False
CESC,10.13,True
CHOL,2.78,True
COAD,8.57,True
DLBC,8.33,True
ESCA,26.540000000000003,True
ESCA,9.09,False
GBM,19.05,True
HNSC,9.2,True
HNSC,4.55,False
KICH,4.62,True
KICH,12.5,False
KIRC,10.65,True
KIRC,15.28,False
KIRP,3.81,True
KIRP,9.379999999999999,False
LAML,5.96,True
LGG,13.99,True
LIHC,6.68,True
LIHC,4.0,False
LUAD,11.39,True
LUSC,16.830000000000002,True
LUSC,2.04,False
MESO,11.63,True
OV,22.16,True
PAAD,6.74,True
PCPG,11.48,True
PRAD,11.200000000000001,True
PRAD,7.6899999999999995,False
READ,10.870000000000001,True
READ,20.0,False
SARC,8.75,True
SARC,50.0,False
SKCM,9.98,True
STAD,17.87,True
STAD,3.1199999999999997,False
TGCT,14.099999999999998,True
THCA,9.04,True
THCA,5.17,False
THYM,11.76,True
UCEC,6.75,True
UCEC,5.71,False
UCS,10.71,True
UVM,3.75,True
BRCA,0.18,True
KIRC,0.19,True
LGG,0.38,True
LUAD,0.5700000000000001,True
LUSC,0.2,True
OV,0.26,True
PRAD,0.4,True
SARC,0.76,True
SKCM,0.42,True
THCA,0.59,True
ACC,2.53,True
BLCA,0.74,True
BRCA,0.63,True
CESC,0.65,True
CHOL,2.78,True
DLBC,2.08,True
ESCA,0.62,True
GBM,2.3800000000000003,True
HNSC,0.6,True
KICH,3.08,True
KIRC,0.37,True
KIRP,1.38,True
KIRP,3.1199999999999997,False
LAML,1.32,True
LGG,0.38,True
LIHC,0.53,True
LUAD,1.1400000000000001,True
LUAD,3.39,False
MESO,1.16,True
OV,0.26,True
PAAD,0.5599999999999999,True
PCPG,2.73,True
PCPG,33.33,False
PRAD,1.2,True
PRAD,1.92,False
SARC,0.38,True
SKCM,0.42,True
TGCT,0.64,True
THCA,0.79,True
THYM,1.68,True
UCEC,0.36,True
ACC,65.82000000000001,True
BLCA,78.68,True
BLCA,68.42,False
BRCA,94.19999999999999,True
BRCA,96.46000000000001,False
CESC,89.22,True
CESC,100.0,False
CHOL,86.11,True
CHOL,11.110000000000001,False
COAD,91.07,True
COAD,85.37,False
DLBC,45.83,True
ESCA,99.38,True
ESCA,100.0,False
GBM,98.21,True
GBM,inf,False
HNSC,90.4,True
HNSC,47.73,False
KICH,56.92,True
KICH,95.83,False
KIRC,89.91,True
KIRC,100.0,False
KIRP,71.97,True
KIRP,90.62,False
LAML,69.54,True
LGG,95.46,True
LIHC,60.699999999999996,True
LIHC,46.0,False
LUAD,92.78999999999999,True
LUAD,91.53,False
LUSC,93.58999999999999,True
LUSC,100.0,False
MESO,89.53,True
OV,97.89,True
PAAD,92.13,True
PAAD,75.0,False
PCPG,86.89,True
PCPG,33.33,False
PRAD,86.0,True
PRAD,92.31,False
READ,88.03999999999999,True
READ,90.0,False
SARC,82.13000000000001,True
SARC,100.0,False
SKCM,86.61999999999999,True
SKCM,100.0,False
STAD,96.0,True
STAD,84.38,False
TGCT,83.97,True
THCA,87.42999999999999,True
THCA,89.66,False
THYM,71.43,True
THYM,100.0,False
UCEC,52.190000000000005,True
UCEC,80.0,False
UCS,75.0,True
UVM,60.0,True
BLCA,0.98,True
BRCA,0.54,True
CESC,0.33,True
CHOL,5.56,True
ESCA,0.62,True
HNSC,0.2,True
KICH,4.17,False
KIRC,1.31,True
KIRP,1.38,True
LGG,2.27,True
LUAD,0.19,True
OV,2.37,True
PAAD,0.5599999999999999,True
PCPG,1.6400000000000001,True
PRAD,0.2,True
SARC,0.76,True
SKCM,0.42,True
STAD,0.8,True
TGCT,0.64,True
THCA,0.98,True
ACC,22.78,True
BLCA,31.369999999999997,True
BLCA,10.530000000000001,False
BRCA,39.35,True
BRCA,40.71,False
CESC,5.88,True
CESC,66.67,False
CHOL,47.22,True
COAD,15.709999999999999,True
COAD,9.76,False
DLBC,20.830000000000002,True
ESCA,50.0,True
ESCA,54.55,False
GBM,54.76,True
GBM,inf,False
HNSC,9.4,True
HNSC,20.45,False
KICH,40.0,True
KICH,41.67,False
KIRC,37.76,True
KIRC,38.89,False
KIRP,34.260000000000005,True
KIRP,40.62,False
LAML,21.85,True
LGG,46.5,True
LIHC,7.22,True
LUAD,19.919999999999998,True
LUAD,8.469999999999999,False
LUSC,18.64,True
LUSC,36.730000000000004,False
MESO,31.4,True
OV,69.66,True
PAAD,34.83,True
PAAD,75.0,False
PCPG,55.74,True
PRAD,44.2,True
PRAD,40.38,False
READ,15.22,True
READ,10.0,False
SARC,33.46,True
SARC,50.0,False
SKCM,24.2,True
SKCM,100.0,False
STAD,47.73,True
STAD,21.88,False
TGCT,16.03,True
THCA,62.480000000000004,True
THCA,58.620000000000005,False
THYM,52.1,True
UCEC,17.7,True
UCEC,51.43,False
UCS,14.29,True
UVM,23.75,True
BRCA,0.09,True
BLCA,0.49,True
BRCA,6.17,True
BRCA,4.42,False
CESC,0.33,True
ESCA,7.41,True
ESCA,9.09,False
HNSC,0.4,True
KICH,1.54,True
KIRC,1.31,True
KIRC,1.39,False
KIRP,1.04,True
LAML,17.88,True
LIHC,0.27,True
LUAD,0.38,True
LUSC,1.4000000000000001,True
OV,4.75,True
PAAD,1.1199999999999999,True
PRAD,0.4,True
PRAD,1.92,False
