cancer,edin,is_tumor
ACC,22.78,True
BLCA,37.99,True
BLCA,21.05,False
BRCA,38.080000000000005,True
BRCA,22.12,False
CESC,45.75,True
CESC,33.33,False
CHOL,30.56,True
CHOL,22.220000000000002,False
COAD,28.93,True
COAD,26.83,False
DLBC,37.5,True
ESCA,60.49,True
ESCA,36.36,False
GBM,76.79,True
GBM,20.0,False
HNSC,32.2,True
HNSC,20.45,False
KICH,18.459999999999997,True
KICH,25.0,False
KIRC,30.28,True
KIRC,19.439999999999998,False
KIRP,23.53,True
KIRP,31.25,False
LAML,3.9699999999999998,True
LGG,38.940000000000005,True
LIHC,35.56,True
LIHC,12.0,False
LUAD,28.65,True
LUAD,16.950000000000003,False
LUSC,39.28,True
LUSC,20.41,False
MESO,37.21,True
OV,57.26,True
PAAD,21.91,True
PAAD,25.0,False
PCPG,28.96,True
PCPG,33.33,False
PRAD,25.8,True
PRAD,13.459999999999999,False
READ,22.830000000000002,True
READ,10.0,False
SARC,45.629999999999995,True
SARC,50.0,False
SKCM,33.76,True
STAD,36.53,True
STAD,15.620000000000001,False
TGCT,51.92,True
THCA,25.929999999999996,True
THCA,13.79,False
THYM,48.74,True
UCEC,31.2,True
UCEC,25.71,False
UCS,48.209999999999994,True
UVM,18.75,True
ACC,5.06,True
BLCA,4.66,True
BLCA,5.26,False
BRCA,7.71,True
BRCA,3.54,False
CESC,7.19,True
CHOL,8.33,True
CHOL,11.110000000000001,False
COAD,6.069999999999999,True
COAD,2.44,False
DLBC,6.25,True
ESCA,66.67,True
ESCA,36.36,False
GBM,82.14,True
HNSC,6.0,True
HNSC,9.09,False
KIRC,7.48,True
KIRC,4.17,False
KIRP,9.0,True
KIRP,6.25,False
LAML,2.65,True
LGG,5.86,True
LIHC,6.419999999999999,True
LIHC,6.0,False
LUAD,5.5,True
LUAD,3.39,False
LUSC,7.62,True
LUSC,4.08,False
MESO,5.81,True
OV,67.81,True
PAAD,3.37,True
PCPG,2.73,True
PRAD,4.8,True
PRAD,7.6899999999999995,False
READ,5.43,True
SARC,7.9799999999999995,True
SKCM,6.58,True
STAD,44.0,True
STAD,15.620000000000001,False
TGCT,12.82,True
THCA,5.11,True
THCA,1.72,False
THYM,5.88,True
UCEC,14.23,True
UCEC,2.86,False
UCS,5.36,True
UVM,5.0,True
BRCA,1.63,True
CESC,0.33,True
CHOL,2.78,True
COAD,2.1399999999999997,True
ESCA,59.260000000000005,True
ESCA,27.27,False
GBM,18.45,True
HNSC,0.8,True
KICH,1.54,True
KIRC,1.1199999999999999,True
LGG,0.95,True
LUAD,0.5700000000000001,True
LUSC,1.6,True
OV,32.190000000000005,True
PRAD,0.2,True
READ,1.09,True
SARC,0.38,True
SKCM,1.06,True
STAD,38.67,True
STAD,6.25,False
TGCT,2.56,True
THCA,0.2,True
UCEC,0.18,True
BLCA,1.47,True
BRCA,1.18,True
CESC,2.94,True
CHOL,2.78,True
COAD,1.43,True
ESCA,11.110000000000001,True
GBM,2.3800000000000003,True
HNSC,1.4000000000000001,True
LAML,0.66,True
LGG,0.19,True
LIHC,0.27,True
LUAD,0.95,True
LUSC,2.6100000000000003,True
OV,6.859999999999999,True
PRAD,0.2,True
SKCM,2.12,True
STAD,6.13,True
TGCT,6.41,True
UCEC,0.36,True
UCS,1.79,True
BLCA,1.23,True
BRCA,4.99,True
BRCA,5.3100000000000005,False
CESC,4.25,True
CHOL,2.78,True
COAD,5.36,True
COAD,2.44,False
ESCA,85.8,True
ESCA,63.63999999999999,False
GBM,33.33,True
HNSC,3.0,True
KICH,4.62,True
KICH,4.17,False
KIRC,1.31,True
KIRP,2.77,True
KIRP,3.1199999999999997,False
LAML,4.64,True
LGG,1.32,True
LUAD,2.85,True
LUSC,4.81,True
LUSC,8.16,False
OV,61.21,True
PAAD,0.5599999999999999,True
PCPG,2.19,True
PRAD,17.599999999999998,True
PRAD,19.23,False
READ,9.78,True
READ,10.0,False
SARC,2.2800000000000002,True
SKCM,2.76,True
STAD,54.93,True
STAD,28.12,False
TGCT,20.51,True
THCA,3.1399999999999997,True
THCA,10.34,False
THYM,0.84,True
UCEC,0.5499999999999999,True
UCS,7.140000000000001,True
ESCA,1.23,True
GBM,1.79,True
LUSC,0.2,True
OV,0.53,True
STAD,1.0699999999999998,True
BLCA,3.19,True
BRCA,4.35,True
BRCA,0.88,False
CESC,8.82,True
CHOL,2.78,True
COAD,2.5,True
COAD,2.44,False
DLBC,10.42,True
ESCA,21.6,True
GBM,4.17,True
HNSC,9.0,True
HNSC,2.27,False
KIRC,4.49,True
KIRC,1.39,False
KIRP,3.81,True
KIRP,6.25,False
LAML,15.89,True
LGG,2.27,True
LIHC,1.34,True
LUAD,6.45,True
LUAD,11.86,False
LUSC,6.21,True
LUSC,4.08,False
MESO,1.16,True
OV,17.94,True
PAAD,9.55,True
PAAD,25.0,False
PRAD,0.6,True
READ,1.09,True
SARC,1.52,True
SKCM,3.4000000000000004,True
STAD,18.93,True
STAD,6.25,False
TGCT,0.64,True
THCA,1.5699999999999998,True
THCA,1.72,False
THYM,0.84,True
UCEC,1.09,True
UCS,1.79,True
ACC,27.85,True
BLCA,37.5,True
BLCA,26.32,False
BRCA,58.3,True
BRCA,52.21,False
CESC,42.480000000000004,True
CHOL,66.67,True
CHOL,66.67,False
COAD,56.79,True
COAD,51.22,False
DLBC,37.5,True
ESCA,95.67999999999999,True
ESCA,81.82000000000001,False
GBM,63.690000000000005,True
GBM,100.0,False
HNSC,37.8,True
HNSC,29.549999999999997,False
KICH,60.0,True
KICH,70.83,False
KIRC,60.92999999999999,True
KIRC,69.44,False
KIRP,52.25,True
KIRP,68.75,False
LAML,21.85,True
LGG,33.08,True
LIHC,54.279999999999994,True
LIHC,57.99999999999999,False
LUAD,51.61,True
LUAD,54.24,False
LUSC,46.89,True
LUSC,81.63,False
MESO,40.699999999999996,True
OV,89.71000000000001,True
PAAD,61.8,True
PAAD,50.0,False
PCPG,50.82,True
PRAD,57.599999999999994,True
PRAD,73.08,False
READ,57.60999999999999,True
READ,70.0,False
SARC,44.49,True
SARC,100.0,False
SKCM,40.760000000000005,True
STAD,84.27,True
STAD,65.62,False
TGCT,26.919999999999998,True
THCA,58.940000000000005,True
THCA,53.449999999999996,False
THYM,36.13,True
THYM,50.0,False
UCEC,33.21,True
UCEC,40.0,False
UCS,28.57,True
UVM,15.0,True
ACC,5.06,True
BLCA,1.47,True
BLCA,5.26,False
BRCA,3.35,True
BRCA,7.960000000000001,False
CESC,1.31,True
CESC,33.33,False
COAD,1.0699999999999998,True
DLBC,2.08,True
ESCA,1.8499999999999999,True
GBM,5.36,True
HNSC,1.7999999999999998,True
HNSC,2.27,False
KICH,1.54,True
KICH,12.5,False
KIRC,1.31,True
KIRC,2.78,False
KIRP,3.11,True
KIRP,9.379999999999999,False
LGG,4.16,True
LIHC,2.1399999999999997,True
LIHC,2.0,False
LUAD,1.9,True
LUSC,1.7999999999999998,True
LUSC,2.04,False
MESO,1.16,True
OV,5.800000000000001,True
PAAD,1.69,True
PCPG,21.86,True
PCPG,33.33,False
PRAD,3.2,True
PRAD,5.7700000000000005,False
READ,10.0,False
SARC,4.18,True
SKCM,0.64,True
SKCM,100.0,False
STAD,0.53,True
STAD,3.1199999999999997,False
TGCT,1.28,True
THCA,3.93,True
THCA,1.72,False
THYM,3.36,True
UCEC,2.01,True
UCEC,2.86,False
UCS,5.36,True
UVM,5.0,True
BRCA,0.09,True
ESCA,0.62,True
LGG,0.19,True
STAD,0.53,True
ACC,3.8,True
BLCA,11.03,True
BLCA,21.05,False
BRCA,20.849999999999998,True
BRCA,15.93,False
CESC,9.48,True
CHOL,19.439999999999998,True
CHOL,22.220000000000002,False
COAD,6.43,True
COAD,2.44,False
DLBC,12.5,True
ESCA,13.58,True
GBM,21.43,True
HNSC,5.4,True
HNSC,6.819999999999999,False
KICH,10.77,True
KICH,33.33,False
KIRC,18.32,True
KIRC,30.56,False
KIRP,27.68,True
KIRP,34.38,False
LAML,1.32,True
LGG,18.15,True
LIHC,55.879999999999995,True
LIHC,36.0,False
LUAD,15.75,True
LUAD,8.469999999999999,False
LUSC,9.02,True
LUSC,6.12,False
MESO,10.47,True
OV,14.249999999999998,True
PAAD,8.99,True
PAAD,25.0,False
PCPG,22.400000000000002,True
PRAD,17.4,True
PRAD,9.62,False
READ,6.52,True
SARC,14.45,True
SKCM,21.02,True
STAD,10.67,True
STAD,6.25,False
TGCT,6.41,True
THCA,4.32,True
THCA,3.45,False
THYM,11.76,True
UCEC,10.58,True
UCEC,5.71,False
UCS,17.86,True
UVM,7.5,True
BRCA,1.09,True
BRCA,0.88,False
COAD,0.36,True
ESCA,30.25,True
GBM,8.93,True
HNSC,2.8000000000000003,True
HNSC,2.27,False
KIRC,0.19,True
LGG,0.38,True
LUSC,1.7999999999999998,True
OV,17.41,True
PRAD,0.4,True
PRAD,1.92,False
SARC,0.76,True
SKCM,0.64,True
STAD,15.73,True
STAD,3.1199999999999997,False
TGCT,0.64,True
THYM,0.84,True
ACC,3.8,True
BLCA,4.66,True
BLCA,36.84,False
BRCA,14.42,True
BRCA,13.270000000000001,False
CESC,5.2299999999999995,True
CESC,66.67,False
CHOL,2.78,True
CHOL,11.110000000000001,False
COAD,5.0,True
COAD,4.88,False
DLBC,2.08,True
ESCA,13.58,True
ESCA,18.18,False
GBM,10.71,True
HNSC,6.800000000000001,True
HNSC,9.09,False
KICH,7.6899999999999995,True
KICH,8.33,False
KIRC,12.34,True
KIRC,16.669999999999998,False
KIRP,4.84,True
KIRP,6.25,False
LAML,7.28,True
LGG,13.99,True
LIHC,7.22,True
LIHC,2.0,False
LUAD,11.76,True
LUAD,6.78,False
LUSC,11.62,True
LUSC,32.65,False
MESO,11.63,True
OV,13.719999999999999,True
PAAD,7.3,True
PCPG,31.15,True
PRAD,10.0,True
PRAD,25.0,False
READ,5.43,True
READ,20.0,False
SARC,8.37,True
SKCM,8.49,True
STAD,9.33,True
STAD,21.88,False
TGCT,8.33,True
THCA,11.98,True
THCA,13.79,False
THYM,5.88,True
THYM,50.0,False
UCEC,2.37,True
UCEC,8.57,False
UCS,7.140000000000001,True
UVM,3.75,True
BLCA,0.49,True
BRCA,0.27,True
CESC,0.33,True
COAD,0.36,True
GBM,0.6,True
KIRC,0.9299999999999999,True
LGG,0.19,True
LUSC,0.2,True
OV,1.58,True
PAAD,0.5599999999999999,True
PRAD,0.2,True
STAD,1.3299999999999998,True
THCA,0.59,True
ACC,3.8,True
BLCA,2.7,True
BLCA,5.26,False
BRCA,24.93,True
BRCA,17.7,False
CESC,2.94,True
COAD,0.36,True
DLBC,14.580000000000002,True
ESCA,35.19,True
ESCA,18.18,False
GBM,13.100000000000001,True
GBM,60.0,False
HNSC,12.2,True
HNSC,2.27,False
KICH,1.54,True
KICH,12.5,False
KIRC,8.04,True
KIRC,8.33,False
KIRP,6.569999999999999,True
KIRP,12.5,False
LAML,1.32,True
LGG,35.54,True
LIHC,0.27,True
LUAD,6.069999999999999,True
LUAD,15.25,False
LUSC,22.040000000000003,True
LUSC,32.65,False
OV,2.64,True
PAAD,7.870000000000001,True
PCPG,26.779999999999998,True
PRAD,6.2,True
PRAD,25.0,False
READ,10.0,False
SARC,18.63,True
SKCM,16.14,True
STAD,19.470000000000002,True
STAD,21.88,False
TGCT,0.64,True
THCA,10.81,True
THCA,27.589999999999996,False
THYM,1.68,True
UCEC,0.18,True
UCEC,5.71,False
UCS,7.140000000000001,True
UVM,1.25,True
BLCA,0.98,True
BLCA,5.26,False
BRCA,6.4399999999999995,True
BRCA,0.88,False
CESC,1.31,True
CHOL,2.78,True
COAD,0.7100000000000001,True
ESCA,28.4,True
ESCA,9.09,False
GBM,52.980000000000004,True
GBM,20.0,False
HNSC,2.8000000000000003,True
KICH,4.17,False
KIRC,2.2399999999999998,True
KIRC,4.17,False
KIRP,2.08,True
KIRP,3.1199999999999997,False
LAML,0.66,True
LGG,6.239999999999999,True
LIHC,0.8,True
LUAD,0.5700000000000001,True
LUAD,1.69,False
LUSC,4.01,True
LUSC,6.12,False
MESO,1.16,True
OV,7.12,True
PAAD,2.25,True
PAAD,25.0,False
PCPG,14.21,True
PRAD,1.0,True
PRAD,1.92,False
SARC,4.18,True
SARC,50.0,False
SKCM,4.67,True
STAD,11.73,True
STAD,18.75,False
TGCT,1.28,True
THCA,5.3,True
THCA,5.17,False
THYM,3.36,True
UCEC,0.18,True
UCEC,5.71,False
UCS,8.93,True
UVM,1.25,True
ACC,1.27,True
BLCA,1.23,True
BRCA,1.63,True
BRCA,0.88,False
CESC,0.33,True
COAD,0.7100000000000001,True
DLBC,2.08,True
ESCA,6.17,True
GBM,4.760000000000001,True
HNSC,0.6,True
KIRC,1.87,True
KIRP,1.73,True
