cancer,edin,is_tumor
BLCA,0.25,True
BLCA,0.25,True
BLCA,0.25,True
BLCA,0.25,True
BLCA,0.25,True
BLCA,0.25,True
LUAD,0.19,True
LUAD,0.19,True
LUAD,0.19,True
CESC,0.33,True
CESC,0.33,True
CESC,0.33,True
CESC,0.33,True
SARC,0.38,True
SARC,0.38,True
SARC,0.38,True
SARC,0.38,True
SARC,0.38,True
SARC,0.38,True
LIHC,0.27,True
LIHC,0.53,True
LIHC,0.27,True
LIHC,0.27,True
LGG,0.19,True
LIHC,0.27,True
LGG,0.19,True
LIHC,0.27,True
LGG,0.19,True
LIHC,0.27,True
LIHC,0.27,True
LGG,0.19,True
LIHC,0.27,True
LGG,0.19,True
LIHC,0.27,True
LGG,0.19,True
LGG,0.19,True
LIHC,0.27,True
LIHC,0.27,True
LIHC,0.27,True
LIHC,0.27,True
LIHC,0.27,True
LUAD,0.19,True
LUAD,0.19,True
LIHC,0.27,True
LIHC,0.27,True
LUAD,0.19,True
LIHC,0.27,True
LIHC,0.27,True
LUAD,0.19,True
LIHC,0.27,True
LIHC,0.27,True
LIHC,0.27,True
LIHC,0.27,True
LIHC,0.27,True
LIHC,0.27,True
LIHC,0.27,True
LIHC,0.27,True
LIHC,0.27,True
LIHC,0.27,True
LIHC,0.27,True
LIHC,0.27,True
LIHC,0.27,True
LIHC,0.27,True
LIHC,0.27,True
LIHC,0.27,True
LIHC,0.27,True
LIHC,0.27,True
ESCA,0.62,True
ESCA,0.62,True
ESCA,0.62,True
ESCA,0.62,True
HNSC,0.2,True
STAD,0.27,True
ESCA,9.09,False
ESCA,0.62,True
ESCA,0.62,True
STAD,0.27,True
ESCA,0.62,True
STAD,0.27,True
LAML,0.66,True
BRCA,0.09,True
LAML,0.66,True
OV,0.26,True
ESCA,0.62,True
LAML,0.66,True
STAD,0.27,True
ESCA,0.62,True
STAD,0.27,True
ESCA,1.23,True
STAD,0.27,True
ESCA,0.62,True
ESCA,0.62,True
ESCA,1.8499999999999999,True
