cancer,edin,is_tumor
ACC,8.86,True
BLCA,10.05,True
BLCA,15.790000000000001,False
BRCA,28.110000000000003,True
BRCA,16.81,False
CESC,16.009999999999998,True
CHOL,8.33,True
CHOL,22.220000000000002,False
COAD,12.139999999999999,True
COAD,7.32,False
DLBC,10.42,True
ESCA,22.84,True
ESCA,9.09,False
GBM,22.02,True
HNSC,14.2,True
HNSC,4.55,False
KICH,12.31,True
KICH,8.33,False
KIRC,31.96,True
KIRC,31.94,False
KIRP,13.84,True
KIRP,15.620000000000001,False
LAML,1.32,True
LGG,5.48,True
LIHC,23.799999999999997,True
LIHC,26.0,False
LUAD,16.89,True
LUAD,15.25,False
LUSC,13.03,True
LUSC,22.45,False
MESO,15.120000000000001,True
OV,17.94,True
PAAD,13.48,True
PCPG,14.75,True
PRAD,14.000000000000002,True
PRAD,19.23,False
READ,15.22,True
SARC,20.91,True
SKCM,11.68,True
SKCM,100.0,False
STAD,20.8,True
STAD,18.75,False
TGCT,7.6899999999999995,True
THCA,16.900000000000002,True
THCA,20.69,False
THYM,11.76,True
UCEC,7.66,True
UCEC,5.71,False
UCS,5.36,True
UVM,2.5,True
ACC,7.59,True
BLCA,4.17,True
BRCA,5.08,True
BRCA,6.1899999999999995,False
CESC,2.94,True
CHOL,2.78,True
COAD,4.29,True
ESCA,6.17,True
GBM,11.899999999999999,True
HNSC,2.0,True
HNSC,4.55,False
KICH,3.08,True
KICH,8.33,False
KIRC,5.2299999999999995,True
KIRC,4.17,False
KIRP,4.84,True
KIRP,3.1199999999999997,False
LGG,7.9399999999999995,True
LIHC,4.279999999999999,True
LIHC,2.0,False
LUAD,5.12,True
LUSC,3.01,True
LUSC,10.2,False
MESO,1.16,True
OV,7.39,True
PAAD,3.37,True
PCPG,7.1,True
PRAD,3.4000000000000004,True
PRAD,9.62,False
READ,3.26,True
SARC,3.8,True
SKCM,3.61,True
STAD,4.53,True
TGCT,3.2099999999999995,True
THCA,4.91,True
THCA,6.9,False
THYM,1.68,True
UCEC,2.37,True
UCS,3.5700000000000003,True
UVM,2.5,True
BLCA,0.25,True
BRCA,3.9,True
BRCA,9.73,False
CESC,0.33,True
COAD,1.0699999999999998,True
ESCA,41.980000000000004,True
ESCA,9.09,False
GBM,2.98,True
HNSC,1.7999999999999998,True
KICH,3.08,True
KICH,12.5,False
KIRC,1.87,True
KIRC,6.94,False
KIRP,1.04,True
KIRP,12.5,False
LAML,1.32,True
LGG,2.08,True
LIHC,0.53,True
LUAD,2.2800000000000002,True
LUAD,3.39,False
LUSC,2.6100000000000003,True
LUSC,18.37,False
OV,26.91,True
PAAD,2.25,True
PCPG,0.5499999999999999,True
PRAD,3.4000000000000004,True
PRAD,13.459999999999999,False
READ,1.09,True
SARC,1.1400000000000001,True
SKCM,1.49,True
STAD,39.2,True
STAD,21.88,False
TGCT,0.64,True
THCA,5.89,True
THCA,15.52,False
UCEC,0.36,True
UCS,1.79,True
BLCA,3.4299999999999997,True
BLCA,5.26,False
BRCA,13.33,True
BRCA,13.270000000000001,False
CESC,7.19,True
CHOL,11.110000000000001,True
COAD,2.5,True
COAD,7.32,False
DLBC,2.08,True
ESCA,24.69,True
GBM,2.3800000000000003,True
HNSC,3.4000000000000004,True
HNSC,2.27,False
KICH,4.62,True
KICH,12.5,False
KIRC,6.7299999999999995,True
KIRC,2.78,False
KIRP,2.77,True
LAML,5.96,True
LGG,2.46,True
LIHC,1.87,True
LUAD,2.6599999999999997,True
LUAD,1.69,False
LUSC,4.61,True
LUSC,2.04,False
MESO,3.49,True
OV,18.47,True
PAAD,5.06,True
PCPG,4.37,True
PRAD,5.6000000000000005,True
PRAD,5.7700000000000005,False
READ,2.17,True
SARC,6.84,True
SKCM,1.06,True
STAD,25.869999999999997,True
STAD,6.25,False
TGCT,1.28,True
THCA,2.75,True
THCA,12.07,False
THYM,11.76,True
UCEC,0.36,True
UCEC,2.86,False
UCS,1.79,True
UVM,1.25,True
BRCA,0.44999999999999996,True
BRCA,1.77,False
COAD,0.7100000000000001,True
ESCA,1.23,True
GBM,0.6,True
HNSC,0.6,True
KIRC,0.75,True
KIRC,1.39,False
KIRP,0.35000000000000003,True
LUAD,0.5700000000000001,True
LUSC,0.4,True
MESO,2.33,True
OV,0.53,True
PRAD,0.2,True
PRAD,3.85,False
SARC,0.76,True
STAD,3.73,True
THCA,0.59,True
UCEC,0.18,True
BLCA,0.25,True
BRCA,1.4500000000000002,True
BRCA,2.65,False
CESC,0.33,True
COAD,0.36,True
ESCA,3.09,True
GBM,5.36,True
HNSC,0.4,True
KICH,3.08,True
KICH,4.17,False
KIRC,1.87,True
KIRC,4.17,False
KIRP,1.73,True
LGG,4.35,True
LUAD,0.38,True
LUSC,0.4,True
LUSC,4.08,False
MESO,1.16,True
OV,3.4299999999999997,True
PAAD,0.5599999999999999,True
PCPG,0.5499999999999999,True
PRAD,2.6,True
PRAD,1.92,False
SARC,0.38,True
SKCM,1.7000000000000002,True
STAD,2.67,True
THCA,3.73,True
THCA,17.24,False
UCEC,0.5499999999999999,True
UCS,1.79,True
KIRC,0.19,True
KIRP,0.35000000000000003,True
LUSC,2.04,False
