cancer,edin,is_tumor
ACC,1.27,True
BLCA,1.72,True
BRCA,2.9899999999999998,True
CESC,1.96,True
COAD,2.1399999999999997,True
ESCA,4.32,True
GBM,4.760000000000001,True
HNSC,2.4,True
KICH,9.229999999999999,True
KIRC,1.87,True
KIRC,1.39,False
KIRP,0.69,True
KIRP,3.1199999999999997,False
LAML,1.32,True
LGG,2.65,True
LIHC,2.94,True
LUAD,1.9,True
LUAD,1.69,False
LUSC,1.4000000000000001,True
OV,3.6900000000000004,True
PCPG,0.5499999999999999,True
PRAD,2.1999999999999997,True
PRAD,1.92,False
READ,3.26,True
SARC,1.52,True
SKCM,2.34,True
STAD,3.73,True
TGCT,1.92,True
THCA,1.5699999999999998,True
THCA,1.72,False
UCEC,1.46,True
ACC,1.27,True
BLCA,17.4,True
BLCA,10.530000000000001,False
BRCA,24.39,True
BRCA,20.349999999999998,False
CESC,25.82,True
CHOL,13.889999999999999,True
COAD,10.71,True
COAD,21.95,False
DLBC,4.17,True
ESCA,39.51,True
ESCA,27.27,False
GBM,14.29,True
HNSC,23.599999999999998,True
HNSC,20.45,False
KICH,7.6899999999999995,True
KICH,16.669999999999998,False
KIRC,24.11,True
KIRC,27.779999999999998,False
KIRP,12.11,True
KIRP,21.88,False
LAML,1.32,True
LGG,5.86,True
LIHC,13.900000000000002,True
LIHC,14.000000000000002,False
LUAD,22.96,True
LUAD,30.509999999999998,False
LUSC,16.43,True
LUSC,65.31,False
MESO,36.05,True
OV,24.54,True
PAAD,25.840000000000003,True
PCPG,4.92,True
PRAD,15.0,True
PRAD,13.459999999999999,False
READ,15.22,True
READ,10.0,False
SARC,11.790000000000001,True
SARC,50.0,False
SKCM,9.98,True
STAD,26.400000000000002,True
STAD,9.379999999999999,False
TGCT,8.33,True
THCA,19.06,True
THCA,20.69,False
THYM,10.92,True
UCEC,7.66,True
UCEC,8.57,False
UCS,3.5700000000000003,True
ACC,3.8,True
BLCA,7.84,True
BLCA,5.26,False
BRCA,11.33,True
BRCA,8.85,False
CESC,8.82,True
CESC,33.33,False
CHOL,11.110000000000001,True
CHOL,11.110000000000001,False
COAD,10.0,True
COAD,4.88,False
DLBC,2.08,True
ESCA,26.540000000000003,True
GBM,7.140000000000001,True
HNSC,9.8,True
HNSC,6.819999999999999,False
KICH,3.08,True
KICH,8.33,False
KIRC,10.84,True
KIRC,6.94,False
KIRP,5.54,True
LAML,4.64,True
LGG,9.07,True
LIHC,8.02,True
LIHC,14.000000000000002,False
LUAD,12.139999999999999,True
LUAD,8.469999999999999,False
LUSC,8.82,True
LUSC,12.24,False
MESO,10.47,True
OV,16.36,True
PAAD,10.67,True
PCPG,9.29,True
PRAD,10.6,True
PRAD,11.540000000000001,False
READ,8.7,True
READ,10.0,False
SARC,11.03,True
SKCM,8.28,True
STAD,22.400000000000002,True
STAD,12.5,False
TGCT,6.41,True
THCA,8.25,True
THCA,10.34,False
THYM,4.2,True
UCEC,5.29,True
UCEC,8.57,False
UCS,5.36,True
UVM,5.0,True
ESCA,1.8499999999999999,True
HNSC,0.4,True
KIRC,0.19,True
LUSC,0.6,True
OV,1.06,True
STAD,0.53,True
ACC,2.53,True
BLCA,0.25,True
BRCA,0.44999999999999996,True
BRCA,0.88,False
CHOL,2.78,True
COAD,2.44,False
GBM,2.98,True
KICH,41.67,False
KIRC,72.71,True
KIRC,62.5,False
KIRP,41.52,True
KIRP,59.38,False
LGG,0.5700000000000001,True
LIHC,0.27,True
LUAD,0.19,True
MESO,1.16,True
PAAD,0.5599999999999999,True
PCPG,4.37,True
PRAD,0.6,True
SARC,3.04,True
SARC,50.0,False
SKCM,7.64,True
TGCT,0.64,True
THCA,8.450000000000001,True
THCA,5.17,False
THYM,5.04,True
UCEC,0.5499999999999999,True
UCEC,5.71,False
UCS,7.140000000000001,True
UVM,13.750000000000002,True
ACC,30.380000000000003,True
BLCA,4.9,True
BLCA,10.530000000000001,False
BRCA,30.73,True
BRCA,15.040000000000001,False
CESC,7.5200000000000005,True
CHOL,30.56,True
CHOL,22.220000000000002,False
COAD,7.140000000000001,True
COAD,12.2,False
DLBC,4.17,True
ESCA,6.17,True
ESCA,18.18,False
GBM,34.52,True
GBM,40.0,False
HNSC,7.3999999999999995,True
HNSC,9.09,False
KICH,12.31,True
KICH,41.67,False
KIRC,39.44,True
KIRC,48.61,False
KIRP,23.18,True
KIRP,34.38,False
LGG,40.45,True
LIHC,22.73,True
LIHC,24.0,False
LUAD,9.68,True
LUAD,8.469999999999999,False
LUSC,9.62,True
LUSC,28.57,False
MESO,30.23,True
OV,15.299999999999999,True
PAAD,5.06,True
PCPG,50.82,True
PRAD,12.0,True
PRAD,15.379999999999999,False
READ,3.26,True
READ,30.0,False
SARC,16.35,True
SARC,50.0,False
SKCM,11.459999999999999,True
STAD,7.199999999999999,True
STAD,6.25,False
TGCT,4.49,True
THCA,31.830000000000002,True
THCA,37.93,False
THYM,20.169999999999998,True
UCEC,6.569999999999999,True
UCEC,22.86,False
UCS,7.140000000000001,True
UVM,11.25,True
ACC,20.25,True
BLCA,12.25,True
BLCA,21.05,False
BRCA,21.490000000000002,True
BRCA,30.09,False
CESC,17.97,True
CESC,66.67,False
CHOL,5.56,True
COAD,13.569999999999999,True
COAD,2.44,False
DLBC,14.580000000000002,True
ESCA,46.910000000000004,True
ESCA,18.18,False
GBM,71.43,True
HNSC,14.000000000000002,True
HNSC,15.909999999999998,False
KICH,36.919999999999995,True
KICH,50.0,False
KIRC,17.57,True
KIRC,47.22,False
KIRP,15.57,True
KIRP,53.12,False
LAML,0.66,True
LGG,53.12,True
LIHC,3.2099999999999995,True
LUAD,11.01,True
LUAD,3.39,False
LUSC,28.060000000000002,True
LUSC,10.2,False
MESO,5.81,True
OV,73.09,True
PAAD,5.06,True
PCPG,1.6400000000000001,True
PCPG,33.33,False
PRAD,12.6,True
PRAD,9.62,False
READ,22.830000000000002,True
READ,10.0,False
SARC,10.65,True
SKCM,54.99000000000001,True
SKCM,100.0,False
STAD,37.6,True
STAD,21.88,False
TGCT,29.49,True
THCA,23.18,True
THCA,62.07,False
THYM,10.08,True
UCEC,10.77,True
UCEC,17.14,False
UCS,39.290000000000006,True
UVM,42.5,True
BLCA,1.23,True
BRCA,4.26,True
BRCA,4.42,False
CESC,2.94,True
COAD,1.0699999999999998,True
ESCA,54.32,True
ESCA,45.45,False
GBM,61.9,True
HNSC,1.2,True
HNSC,2.27,False
KICH,18.459999999999997,True
KICH,12.5,False
KIRC,1.31,True
KIRC,11.110000000000001,False
KIRP,2.42,True
KIRP,12.5,False
LAML,1.32,True
LGG,13.04,True
LIHC,1.34,True
LUAD,2.6599999999999997,True
LUSC,1.0,True
LUSC,4.08,False
MESO,1.16,True
OV,40.11,True
PAAD,2.25,True
PCPG,7.1,True
PRAD,4.0,True
PRAD,9.62,False
READ,4.35,True
READ,10.0,False
SARC,1.1400000000000001,True
SKCM,2.97,True
STAD,38.93,True
STAD,28.12,False
TGCT,0.64,True
THCA,4.130000000000001,True
THCA,5.17,False
THYM,6.72,True
UCEC,0.73,True
UCEC,8.57,False
UVM,2.5,True
ACC,15.190000000000001,True
BLCA,10.780000000000001,True
