cancer,edin,is_tumor
BRCA,0.09,True
BRCA,0.09,True
BRCA,0.09,True
BRCA,0.09,True
KIRC,0.19,True
LUSC,0.2,True
BRCA,0.09,True
BLCA,0.25,True
BLCA,0.25,True
LUSC,0.2,True
BLCA,0.25,True
LUSC,0.2,True
LUSC,0.2,True
BLCA,0.25,True
LUSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
BLCA,0.74,True
COAD,0.36,True
MESO,1.16,True
THCA,0.2,True
BLCA,0.74,True
MESO,1.16,True
THCA,0.2,True
MESO,1.16,True
BLCA,0.74,True
COAD,0.36,True
BRCA,0.18,True
COAD,0.36,True
ESCA,4.32,True
GBM,0.6,True
HNSC,0.2,True
KICH,1.54,True
KIRC,0.75,True
LAML,3.9699999999999998,True
LGG,0.38,True
LUAD,0.5700000000000001,True
LUSC,0.4,True
OV,1.8499999999999999,True
PRAD,0.2,True
STAD,1.87,True
THCA,0.2,True
UCEC,0.18,True
UCS,1.79,True
BLCA,0.49,True
BRCA,0.18,True
ESCA,3.6999999999999997,True
HNSC,0.2,True
KICH,1.54,True
KIRC,0.19,True
LAML,3.9699999999999998,True
LGG,0.19,True
LUAD,0.38,True
LUSC,0.4,True
OV,0.79,True
SKCM,0.8500000000000001,True
STAD,0.53,True
BLCA,0.25,True
ESCA,1.23,True
LAML,0.66,True
ESCA,0.62,True
ESCA,0.62,True
STAD,0.8,True
BLCA,0.25,True
ESCA,0.62,True
HNSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
ESCA,0.62,True
BLCA,0.25,True
ESCA,2.4699999999999998,True
LUSC,0.2,True
SKCM,0.21,True
STAD,0.53,True
BLCA,0.25,True
ESCA,2.4699999999999998,True
LUSC,0.2,True
STAD,0.53,True
STAD,0.27,True
LAML,0.66,True
STAD,0.27,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
ESCA,0.62,True
STAD,0.27,True
BRCA,0.09,True
ESCA,0.62,True
STAD,0.27,True
HNSC,0.2,True
HNSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
LUSC,0.2,True
HNSC,0.2,True
LUSC,0.2,True
HNSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
ESCA,1.23,True
LAML,0.66,True
HNSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
LUSC,0.2,True
HNSC,0.2,True
LUSC,0.4,True
HNSC,0.2,True
LUSC,0.4,True
LUSC,0.4,True
HNSC,0.2,True
LUSC,0.4,True
HNSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
LUSC,0.2,True
HNSC,0.2,True
LUSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
LUSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
LUSC,0.4,True
LUSC,0.2,True
HNSC,0.2,True
LUSC,0.2,True
HNSC,0.2,True
LUSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
BRCA,0.09,True
BRCA,0.09,True
BRCA,0.09,True
BRCA,0.09,True
BRCA,0.09,True
BRCA,0.09,True
HNSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
BRCA,0.09,True
BRCA,0.09,True
HNSC,0.2,True
BRCA,0.09,True
HNSC,0.2,True
BRCA,0.09,True
HNSC,0.2,True
HNSC,0.2,True
HNSC,0.2,True
BRCA,0.09,True
HNSC,0.2,True
BRCA,0.09,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
LUSC,0.2,True
