cancer,edin,is_tumor
ACC,2.53,True
BLCA,5.64,True
BRCA,7.5200000000000005,True
BRCA,2.65,False
CESC,8.82,True
CHOL,8.33,True
COAD,4.29,True
COAD,4.88,False
DLBC,4.17,True
ESCA,9.26,True
GBM,6.550000000000001,True
HNSC,3.2,True
HNSC,4.55,False
KICH,1.54,True
KICH,12.5,False
KIRC,6.36,True
KIRC,5.56,False
KIRP,12.46,True
KIRP,6.25,False
LAML,0.66,True
LGG,2.08,True
LIHC,6.950000000000001,True
LIHC,2.0,False
LUAD,8.16,True
LUAD,1.69,False
LUSC,6.81,True
LUSC,2.04,False
MESO,6.98,True
OV,6.329999999999999,True
PAAD,2.25,True
PAAD,25.0,False
PCPG,1.6400000000000001,True
PRAD,8.0,True
PRAD,15.379999999999999,False
READ,4.35,True
READ,10.0,False
SARC,1.1400000000000001,True
SKCM,2.34,True
STAD,4.2700000000000005,True
STAD,3.1199999999999997,False
TGCT,3.2099999999999995,True
THCA,3.93,True
THCA,1.72,False
THYM,3.36,True
UCEC,5.66,True
UCEC,2.86,False
UCS,5.36,True
ACC,98.72999999999999,True
BLCA,98.77,True
BLCA,100.0,False
BRCA,99.0,True
BRCA,96.46000000000001,False
CESC,99.02,True
CESC,100.0,False
CHOL,100.0,True
CHOL,100.0,False
COAD,97.14,True
COAD,100.0,False
DLBC,100.0,True
ESCA,98.77,True
ESCA,90.91,False
GBM,98.21,True
GBM,100.0,False
HNSC,98.4,True
HNSC,97.72999999999999,False
KICH,98.46000000000001,True
KICH,100.0,False
KIRC,99.44,True
KIRC,100.0,False
KIRP,99.65,True
KIRP,100.0,False
LAML,61.59,True
LGG,98.11,True
LIHC,100.0,True
LIHC,100.0,False
LUAD,99.24,True
LUAD,100.0,False
LUSC,100.0,True
LUSC,100.0,False
MESO,95.35,True
OV,99.74,True
PAAD,100.0,True
PAAD,100.0,False
PCPG,99.45,True
PCPG,100.0,False
PRAD,99.6,True
PRAD,100.0,False
READ,100.0,True
READ,100.0,False
SARC,99.24,True
SARC,100.0,False
SKCM,98.50999999999999,True
SKCM,100.0,False
STAD,98.67,True
STAD,96.88,False
TGCT,100.0,True
THCA,99.21,True
THCA,100.0,False
THYM,100.0,True
THYM,100.0,False
UCEC,95.44,True
UCEC,94.28999999999999,False
UCS,100.0,True
UVM,98.75,True
BLCA,0.25,True
BRCA,0.18,True
ESCA,3.6999999999999997,True
ESCA,9.09,False
LUSC,0.4,True
OV,2.11,True
PCPG,1.6400000000000001,True
PRAD,0.2,True
SARC,0.38,True
SKCM,0.42,True
STAD,2.13,True
TGCT,0.64,True
UCEC,0.18,True
UCS,3.5700000000000003,True
ACC,1.27,True
BLCA,12.01,True
BLCA,5.26,False
BRCA,17.68,True
BRCA,15.040000000000001,False
CESC,13.07,True
CHOL,13.889999999999999,True
CHOL,11.110000000000001,False
COAD,7.140000000000001,True
COAD,4.88,False
DLBC,8.33,True
ESCA,6.17,True
GBM,1.79,True
HNSC,8.799999999999999,True
HNSC,4.55,False
KICH,1.54,True
KICH,4.17,False
KIRC,14.580000000000002,True
KIRC,8.33,False
KIRP,17.990000000000002,True
LGG,2.65,True
LIHC,8.02,True
LIHC,2.0,False
LUAD,8.92,True
LUAD,5.08,False
LUSC,7.41,True
LUSC,10.2,False
MESO,23.26,True
OV,3.9600000000000004,True
PAAD,7.3,True
PAAD,50.0,False
PCPG,9.29,True
PRAD,17.4,True
PRAD,11.540000000000001,False
READ,13.04,True
SARC,7.22,True
SKCM,7.22,True
STAD,3.2,True
TGCT,7.6899999999999995,True
THCA,5.89,True
THCA,10.34,False
THYM,34.449999999999996,True
UCEC,9.85,True
UCEC,11.43,False
UCS,5.36,True
UVM,3.75,True
BRCA,0.27,True
BRCA,0.88,False
COAD,0.7100000000000001,True
ESCA,0.62,True
HNSC,0.2,True
HNSC,2.27,False
KIRC,0.19,True
KIRC,2.78,False
KIRP,0.69,True
LGG,0.19,True
LIHC,0.53,True
LUSC,0.2,True
SARC,0.38,True
SKCM,0.21,True
STAD,1.0699999999999998,True
THCA,0.38999999999999996,True
ACC,11.39,True
BLCA,5.1499999999999995,True
BLCA,10.530000000000001,False
BRCA,12.509999999999998,True
BRCA,7.08,False
CESC,7.19,True
COAD,1.0699999999999998,True
COAD,4.88,False
DLBC,6.25,True
ESCA,2.4699999999999998,True
GBM,1.79,True
HNSC,4.3999999999999995,True
KICH,4.62,True
KICH,4.17,False
KIRC,5.79,True
KIRC,4.17,False
KIRP,5.19,True
LAML,1.32,True
LGG,2.65,True
LIHC,7.75,True
LIHC,4.0,False
